q non-Coulombic_BLPS full_BLPS
   5.2740000000    0.4517827172    0.0000000000
   5.2770000000    0.4512691819    0.0000000000
   5.2800000000    0.4507565217    0.0000000000
   5.2830000000    0.4502447346    0.0000000000
   5.2860000000    0.4497338186    0.0000000000
   5.2890000000    0.4492237718    0.0000000000
   5.2920000000    0.4487145922    0.0000000000
   5.2950000000    0.4482062777    0.0000000000
   5.2980000000    0.4476988266    0.0000000000
   5.3010000000    0.4471922367    0.0000000000
   5.3040000000    0.4466865062    0.0000000000
   5.3070000000    0.4461816331    0.0000000000
   5.3100000000    0.4456776155    0.0000000000
   5.3130000000    0.4451744514    0.0000000000
   5.3160000000    0.4446721390    0.0000000000
   5.3190000000    0.4441706762    0.0000000000
   5.3220000000    0.4436700612    0.0000000000
   5.3250000000    0.4431702921    0.0000000000
   5.3280000000    0.4426713670    0.0000000000
   5.3310000000    0.4421732839    0.0000000000
   5.3340000000    0.4416760410    0.0000000000
   5.3370000000    0.4411796364    0.0000000000
   5.3400000000    0.4406840682    0.0000000000
   5.3430000000    0.4401893345    0.0000000000
   5.3460000000    0.4396954334    0.0000000000
   5.3490000000    0.4392023632    0.0000000000
   5.3520000000    0.4387101219    0.0000000000
   5.3550000000    0.4382187076    0.0000000000
   5.3580000000    0.4377281185    0.0000000000
   5.3610000000    0.4372383528    0.0000000000
   5.3640000000    0.4367494087    0.0000000000
   5.3670000000    0.4362612842    0.0000000000
   5.3700000000    0.4357739776    0.0000000000
   5.3730000000    0.4352874870    0.0000000000
   5.3760000000    0.4348018106    0.0000000000
   5.3790000000    0.4343169466    0.0000000000
   5.3820000000    0.4338328932    0.0000000000
   5.3850000000    0.4333496486    0.0000000000
   5.3880000000    0.4328672110    0.0000000000
   5.3910000000    0.4323855785    0.0000000000
   5.3940000000    0.4319047494    0.0000000000
   5.3970000000    0.4314247220    0.0000000000
   5.4000000000    0.4309454943    0.0000000000
   5.4030000000    0.4304670647    0.0000000000
   5.4060000000    0.4299894314    0.0000000000
   5.4090000000    0.4295125926    0.0000000000
   5.4120000000    0.4290365465    0.0000000000
   5.4150000000    0.4285612915    0.0000000000
   5.4180000000    0.4280868256    0.0000000000
   5.4210000000    0.4276131473    0.0000000000
   5.4240000000    0.4271402547    0.0000000000
   5.4270000000    0.4266681462    0.0000000000
   5.4300000000    0.4261968199    0.0000000000
   5.4330000000    0.4257262742    0.0000000000
   5.4360000000    0.4252565073    0.0000000000
   5.4390000000    0.4247875175    0.0000000000
   5.4420000000    0.4243193031    0.0000000000
   5.4450000000    0.4238518625    0.0000000000
   5.4480000000    0.4233851938    0.0000000000
   5.4510000000    0.4229192954    0.0000000000
   5.4540000000    0.4224541656    0.0000000000
   5.4570000000    0.4219898027    0.0000000000
   5.4600000000    0.4215262050    0.0000000000
   5.4630000000    0.4210633709    0.0000000000
   5.4660000000    0.4206012987    0.0000000000
   5.4690000000    0.4201399866    0.0000000000
   5.4720000000    0.4196794331    0.0000000000
   5.4750000000    0.4192196364    0.0000000000
   5.4780000000    0.4187605950    0.0000000000
   5.4810000000    0.4183023071    0.0000000000
   5.4840000000    0.4178447711    0.0000000000
   5.4870000000    0.4173879854    0.0000000000
   5.4900000000    0.4169319483    0.0000000000
   5.4930000000    0.4164766582    0.0000000000
   5.4960000000    0.4160221134    0.0000000000
   5.4990000000    0.4155683124    0.0000000000
   5.5020000000    0.4151152535    0.0000000000
   5.5050000000    0.4146629351    0.0000000000
   5.5080000000    0.4142113556    0.0000000000
   5.5110000000    0.4137605133    0.0000000000
   5.5140000000    0.4133104067    0.0000000000
   5.5170000000    0.4128610342    0.0000000000
   5.5200000000    0.4124123941    0.0000000000
   5.5230000000    0.4119644850    0.0000000000
   5.5260000000    0.4115173051    0.0000000000
   5.5290000000    0.4110708529    0.0000000000
   5.5320000000    0.4106251269    0.0000000000
   5.5350000000    0.4101801255    0.0000000000
   5.5380000000    0.4097358470    0.0000000000
   5.5410000000    0.4092922900    0.0000000000
   5.5440000000    0.4088494528    0.0000000000
   5.5470000000    0.4084073339    0.0000000000
   5.5500000000    0.4079659318    0.0000000000
   5.5530000000    0.4075252449    0.0000000000
   5.5560000000    0.4070852717    0.0000000000
   5.5590000000    0.4066460105    0.0000000000
   5.5620000000    0.4062074600    0.0000000000
   5.5650000000    0.4057696185    0.0000000000
   5.5680000000    0.4053324846    0.0000000000
   5.5710000000    0.4048960566    0.0000000000
   5.5740000000    0.4044603332    0.0000000000
   5.5770000000    0.4040253127    0.0000000000
   5.5800000000    0.4035909936    0.0000000000
   5.5830000000    0.4031573746    0.0000000000
   5.5860000000    0.4027244539    0.0000000000
   5.5890000000    0.4022922302    0.0000000000
   5.5920000000    0.4018607020    0.0000000000
   5.5950000000    0.4014298677    0.0000000000
   5.5980000000    0.4009997259    0.0000000000
   5.6010000000    0.4005702751    0.0000000000
   5.6040000000    0.4001415138    0.0000000000
   5.6070000000    0.3997134405    0.0000000000
   5.6100000000    0.3992860538    0.0000000000
   5.6130000000    0.3988593522    0.0000000000
   5.6160000000    0.3984333342    0.0000000000
   5.6190000000    0.3980079985    0.0000000000
   5.6220000000    0.3975833434    0.0000000000
   5.6250000000    0.3971593676    0.0000000000
   5.6280000000    0.3967360696    0.0000000000
   5.6310000000    0.3963134480    0.0000000000
   5.6340000000    0.3958915013    0.0000000000
   5.6370000000    0.3954702281    0.0000000000
   5.6400000000    0.3950496270    0.0000000000
   5.6430000000    0.3946296965    0.0000000000
   5.6460000000    0.3942104352    0.0000000000
   5.6490000000    0.3937918418    0.0000000000
   5.6520000000    0.3933739146    0.0000000000
   5.6550000000    0.3929566525    0.0000000000
   5.6580000000    0.3925400539    0.0000000000
   5.6610000000    0.3921241175    0.0000000000
   5.6640000000    0.3917088417    0.0000000000
   5.6670000000    0.3912942254    0.0000000000
   5.6700000000    0.3908802670    0.0000000000
   5.6730000000    0.3904669651    0.0000000000
   5.6760000000    0.3900543184    0.0000000000
   5.6790000000    0.3896423255    0.0000000000
   5.6820000000    0.3892309850    0.0000000000
   5.6850000000    0.3888202955    0.0000000000
   5.6880000000    0.3884102557    0.0000000000
   5.6910000000    0.3880008641    0.0000000000
   5.6940000000    0.3875921195    0.0000000000
   5.6970000000    0.3871840204    0.0000000000
   5.7000000000    0.3867765655    0.0000000000
   5.7030000000    0.3863697535    0.0000000000
   5.7060000000    0.3859635830    0.0000000000
   5.7090000000    0.3855580526    0.0000000000
   5.7120000000    0.3851531610    0.0000000000
   5.7150000000    0.3847489068    0.0000000000
   5.7180000000    0.3843452888    0.0000000000
   5.7210000000    0.3839423056    0.0000000000
   5.7240000000    0.3835399558    0.0000000000
   5.7270000000    0.3831382381    0.0000000000
   5.7300000000    0.3827371513    0.0000000000
   5.7330000000    0.3823366939    0.0000000000
   5.7360000000    0.3819368647    0.0000000000
   5.7390000000    0.3815376624    0.0000000000
   5.7420000000    0.3811390856    0.0000000000
   5.7450000000    0.3807411330    0.0000000000
   5.7480000000    0.3803438034    0.0000000000
   5.7510000000    0.3799470954    0.0000000000
   5.7540000000    0.3795510078    0.0000000000
   5.7570000000    0.3791555392    0.0000000000
   5.7600000000    0.3787606884    0.0000000000
   5.7630000000    0.3783664540    0.0000000000
   5.7660000000    0.3779728348    0.0000000000
   5.7690000000    0.3775798296    0.0000000000
   5.7720000000    0.3771874369    0.0000000000
   5.7750000000    0.3767956557    0.0000000000
   5.7780000000    0.3764044845    0.0000000000
   5.7810000000    0.3760139222    0.0000000000
   5.7840000000    0.3756239674    0.0000000000
   5.7870000000    0.3752346189    0.0000000000
   5.7900000000    0.3748458755    0.0000000000
   5.7930000000    0.3744577359    0.0000000000
   5.7960000000    0.3740701988    0.0000000000
   5.7990000000    0.3736832630    0.0000000000
   5.8020000000    0.3732969272    0.0000000000
   5.8050000000    0.3729111903    0.0000000000
   5.8080000000    0.3725260510    0.0000000000
   5.8110000000    0.3721415080    0.0000000000
   5.8140000000    0.3717575601    0.0000000000
   5.8170000000    0.3713742061    0.0000000000
   5.8200000000    0.3709914448    0.0000000000
   5.8230000000    0.3706092749    0.0000000000
   5.8260000000    0.3702276952    0.0000000000
   5.8290000000    0.3698467046    0.0000000000
   5.8320000000    0.3694663017    0.0000000000
   5.8350000000    0.3690864854    0.0000000000
   5.8380000000    0.3687072546    0.0000000000
   5.8410000000    0.3683286079    0.0000000000
   5.8440000000    0.3679505441    0.0000000000
   5.8470000000    0.3675730622    0.0000000000
   5.8500000000    0.3671961608    0.0000000000
   5.8530000000    0.3668198389    0.0000000000
   5.8560000000    0.3664440952    0.0000000000
   5.8590000000    0.3660689285    0.0000000000
   5.8620000000    0.3656943376    0.0000000000
   5.8650000000    0.3653203215    0.0000000000
   5.8680000000    0.3649468788    0.0000000000
   5.8710000000    0.3645740084    0.0000000000
   5.8740000000    0.3642017092    0.0000000000
   5.8770000000    0.3638299800    0.0000000000
   5.8800000000    0.3634588197    0.0000000000
   5.8830000000    0.3630882270    0.0000000000
   5.8860000000    0.3627182008    0.0000000000
   5.8890000000    0.3623487399    0.0000000000
   5.8920000000    0.3619798433    0.0000000000
   5.8950000000    0.3616115097    0.0000000000
   5.8980000000    0.3612437381    0.0000000000
   5.9010000000    0.3608765272    0.0000000000
   5.9040000000    0.3605098759    0.0000000000
   5.9070000000    0.3601437831    0.0000000000
   5.9100000000    0.3597782477    0.0000000000
   5.9130000000    0.3594132685    0.0000000000
   5.9160000000    0.3590488445    0.0000000000
   5.9190000000    0.3586849744    0.0000000000
   5.9220000000    0.3583216571    0.0000000000
   5.9250000000    0.3579588916    0.0000000000
   5.9280000000    0.3575966767    0.0000000000
   5.9310000000    0.3572350113    0.0000000000
   5.9340000000    0.3568738943    0.0000000000
   5.9370000000    0.3565133246    0.0000000000
   5.9400000000    0.3561533011    0.0000000000
   5.9430000000    0.3557938226    0.0000000000
   5.9460000000    0.3554348882    0.0000000000
   5.9490000000    0.3550764966    0.0000000000
   5.9520000000    0.3547186468    0.0000000000
   5.9550000000    0.3543613376    0.0000000000
   5.9580000000    0.3540045681    0.0000000000
   5.9610000000    0.3536483371    0.0000000000
   5.9640000000    0.3532926436    0.0000000000
   5.9670000000    0.3529374864    0.0000000000
   5.9700000000    0.3525828645    0.0000000000
   5.9730000000    0.3522287768    0.0000000000
   5.9760000000    0.3518752222    0.0000000000
   5.9790000000    0.3515221996    0.0000000000
   5.9820000000    0.3511697081    0.0000000000
   5.9850000000    0.3508177465    0.0000000000
   5.9880000000    0.3504663138    0.0000000000
   5.9910000000    0.3501154089    0.0000000000
   5.9940000000    0.3497650307    0.0000000000
   5.9970000000    0.3494151782    0.0000000000
   6.0000000000    0.3490658504    0.0000000000
   6.0030000000    0.3487170462    0.0000000000
   6.0060000000    0.3483687645    0.0000000000
   6.0090000000    0.3480210043    0.0000000000
   6.0120000000    0.3476737646    0.0000000000
   6.0150000000    0.3473270444    0.0000000000
   6.0180000000    0.3469808425    0.0000000000
   6.0210000000    0.3466351580    0.0000000000
   6.0240000000    0.3462899898    0.0000000000
   6.0270000000    0.3459453370    0.0000000000
   6.0300000000    0.3456011984    0.0000000000
   6.0330000000    0.3452575731    0.0000000000
   6.0360000000    0.3449144600    0.0000000000
   6.0390000000    0.3445718581    0.0000000000
   6.0420000000    0.3442297664    0.0000000000
   6.0450000000    0.3438881839    0.0000000000
   6.0480000000    0.3435471096    0.0000000000
   6.0510000000    0.3432065425    0.0000000000
   6.0540000000    0.3428664815    0.0000000000
   6.0570000000    0.3425269258    0.0000000000
   6.0600000000    0.3421878741    0.0000000000
   6.0630000000    0.3418493257    0.0000000000
   6.0660000000    0.3415112794    0.0000000000
   6.0690000000    0.3411737343    0.0000000000
   6.0720000000    0.3408366894    0.0000000000
   6.0750000000    0.3405001437    0.0000000000
   6.0780000000    0.3401640962    0.0000000000
   6.0810000000    0.3398285459    0.0000000000
   6.0840000000    0.3394934919    0.0000000000
   6.0870000000    0.3391589332    0.0000000000
   6.0900000000    0.3388248687    0.0000000000
   6.0930000000    0.3384912976    0.0000000000
   6.0960000000    0.3381582189    0.0000000000
   6.0990000000    0.3378256315    0.0000000000
   6.1020000000    0.3374935346    0.0000000000
   6.1050000000    0.3371619271    0.0000000000
   6.1080000000    0.3368308081    0.0000000000
   6.1110000000    0.3365001767    0.0000000000
   6.1140000000    0.3361700318    0.0000000000
   6.1170000000    0.3358403726    0.0000000000
   6.1200000000    0.3355111980    0.0000000000
   6.1230000000    0.3351825072    0.0000000000
   6.1260000000    0.3348542991    0.0000000000
   6.1290000000    0.3345265729    0.0000000000
   6.1320000000    0.3341993275    0.0000000000
   6.1350000000    0.3338725621    0.0000000000
   6.1380000000    0.3335462757    0.0000000000
   6.1410000000    0.3332204674    0.0000000000
   6.1440000000    0.3328951363    0.0000000000
   6.1470000000    0.3325702813    0.0000000000
   6.1500000000    0.3322459016    0.0000000000
   6.1530000000    0.3319219963    0.0000000000
   6.1560000000    0.3315985644    0.0000000000
   6.1590000000    0.3312756050    0.0000000000
   6.1620000000    0.3309531172    0.0000000000
   6.1650000000    0.3306311001    0.0000000000
   6.1680000000    0.3303095528    0.0000000000
   6.1710000000    0.3299884742    0.0000000000
   6.1740000000    0.3296678636    0.0000000000
   6.1770000000    0.3293477201    0.0000000000
   6.1800000000    0.3290280426    0.0000000000
